ID,Start Node,End Node,Start X,Start Y,Start Z,End X,End Y,End Z,Section,Type,Material,Length,Volume,Area,Inertia X,Inertia Y,Density,Young Modulus,Poisson ratio,Mass,BIM ID
18,8,12,22.38483542861666,-3.766557573411381e-14,15.3,19.684835428616665,-2.9017627355922274e-14,12.599999999999993,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.818376618407362,0.008901680992990586,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,69.86971133577126,1398483
19,8,13,22.384835428616665,-3.7665575734113826e-14,15.3,25.084835428616664,-4.6405892572741923e-14,12.599999999999993,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.818376618407362,0.008901680992990506,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,69.86971133577063,1398473
20,9,14,29.784835428616855,-6.14939391793858e-14,15.299999999999956,27.084835428616824,-5.284599080119416e-14,12.599999999999982,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.818376618407362,0.008901680992990707,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,69.86971133577221,1399616
21,9,15,29.78483542861686,-6.14939391793858e-14,15.299999999999958,32.48483542861682,-7.02342560180138e-14,12.599999999999914,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.818376618407362,0.008901680992991197,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,69.86971133577605,1399625
22,16,10,15.122487515000463,-1.4280458767673947e-14,10.1,12.422487515000464,-5.632510389482418e-15,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.6796738985948187,0.008525426388133315,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,66.9164713071932,1398269
23,16,11,15.122487515000465,-1.4280458767673956e-14,10.1,17.822487515000464,-2.302077560630207e-14,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.6796738985948187,0.008525426388133502,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,66.91647130719467,1397204
24,17,12,22.38483542861666,-3.7665575734113814e-14,10.1,19.684835428616665,-2.901762735592228e-14,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.6796738985948187,0.008525426388133632,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,66.91647130719569,1398480
25,17,13,22.38483542861666,-3.766557573411382e-14,10.1,25.084835428616664,-4.640589257274193e-14,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.6796738985948187,0.00852542638813419,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,66.91647130720007,1398470
26,18,14,29.784835428616795,-6.149393917938561e-14,10.099999999999955,27.084835428616827,-5.2845990801194183e-14,12.599999999999987,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.6796738985948187,0.008525426388132805,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,66.9164713071892,1399613
27,18,15,29.784835428616795,-6.149393917938561e-14,10.099999999999955,32.484835428616826,-7.023425601801381e-14,12.599999999999921,W 250x17.9,Beam,AÇO ASTM - A572 GR50,3.6796738985948187,0.00852542638813478,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,66.9164713072047,1399622
28,19,10,11.922487515000466,-4.031038467595092e-15,6.999999999999999,12.422487515000466,-5.632510389482432e-15,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.62227711874824,0.013018693945888204,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,102.18433896746176,1398268
29,20,11,18.322487515000464,-2.46393527986406e-14,6.999999999999999,17.822487515000464,-2.302077560630207e-14,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.62227711874824,0.013018693945888097,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,102.18433896746092,1397166
