ID,Start_Node,End_Node,Start_X,Start_Y,Start_Z,End_X,End_Y,End_Z,Section,Type
1373332,5,2,19.68503937007975,5.0034257515323866e-14,0.0,19.68503937007975,5.0034257515323866e-14,9.842519685039221,HP 200x53,Column
1375705,6,3,39.37007874015949,-1.3352538296868666e-14,-3.552713678800501e-15,39.37007874015949,-1.3352538296868666e-14,9.842519685039218,HP 200x53,Column
1383927,4,2,2.590051373626829e-20,7.766405787079058e-31,1.2950257284652704e-20,19.68503937008074,5.030004190942349e-14,9.842519685039218,W 250x17.9,Column
1383962,5,3,19.68503937007975,5.003425751532387e-14,-1.421085471521101e-15,39.370078740160494,-1.3304075194224947e-14,9.84251968503922,W 250x17.9,Column
