ID,X,Y,Z,Old ID
1.0,9.968136051619371e-13,1.1368683772161602e-13,9.842519685039221,1.0
2.0,19.685039370079743,5.008272061797085e-14,9.842519685039221,2.0
3.0,39.370078740159485,-1.3304075194221678e-14,9.842519685039218,3.0
4.0,1.653314175202453e-14,1.137577690247184e-13,5.3290705182007624e-15,4.0
5.0,19.685039370079632,5.003425751532427e-14,-5.827504658544723e-14,5.0
6.0,39.37007874015951,-1.368925399407075e-14,-6.361577931102138e-14,6.0
