ID,Start Node,End Node,Start X,Start Y,Start Z,End X,End Y,End Z,Section,Type,Material,Length,Volume,Area,Inertia X,Inertia Y,BIM ID
35,19,11,-19.72030839895114,6.383768280084891e-14,6.077169797934756e-14,-1.0835776720341528e-12,1.1375776902472197e-13,9.84251968503871,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.04009430787612,0.549186498586254,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1388261
36,20,11,-6.645905268213429e-37,-1.7179723723779495e-49,6.475128476034473e-20,-1.0102091702383871e-16,-2.61140161728331e-29,9.842519685039221,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.7225074946714642,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1373235
37,20,12,2.590051373626829e-20,7.766405787079058e-31,1.2950257284652704e-20,19.68503937008074,5.030004190942349e-14,9.842519685039218,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588479,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1383927
38,21,12,39.37007874016149,-1.267735871742594e-13,1.2950257284652704e-20,19.685039370080748,5.03000419094235e-14,9.842519685039218,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588514,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1385674
39,21,13,39.37007874016149,-1.267735871742594e-13,6.475128476034473e-20,39.37007874016149,-1.2677358717425942e-13,9.842519685039221,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.722507494671476,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1385673
40,22,13,59.05511811024215,-1.8982366283912056e-13,6.039613253960852e-14,39.37007874016365,-1.2677358717425386e-13,9.842519685038653,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085627284,0.5183890279632636,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1388487
41,22,14,59.09038713911258,-1.9027264537836503e-13,-4.814615474219429e-14,59.09038713911261,-1.9027264537836516e-13,9.842519685039173,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.722507494671476,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1388667
42,22,15,59.07185039370578,-1.8987693832738945e-13,5.0113556942946055e-14,78.79215879265584,-1.3995685210351638e-13,9.842519685038699,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.04009430787612,0.5491864985862396,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1391196
43,23,15,78.79215879265692,-2.5371462112823835e-13,-1.0658076285116742e-14,78.79215879265692,-2.537146211282384e-13,9.84251968503921,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.7225074946714477,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1391173
44,23,16,78.79215879265692,-2.5371462112823835e-13,-1.0658128086144218e-14,98.47719816273765,-2.0341457921881487e-13,9.842519685039207,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588297,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1391175
45,24,16,118.16223753281841,-3.804882083024977e-13,-1.0658128086144218e-14,98.47719816273768,-2.0341457921881482e-13,9.842519685039207,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588299,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1391181
46,24,17,118.16223753281841,-3.8048820830249774e-13,-1.0658076285116742e-14,118.16223753281841,-3.804882083024978e-13,9.84251968503921,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.7225074946714479,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1391180
47,25,17,137.84727690289907,-4.4353828396735896e-13,4.973799150320701e-14,118.16223753282057,-3.8048820830249223e-13,9.842519685038642,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085627284,0.5183890279631964,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1391197
48,25,18,137.8825459317695,-4.439872665066034e-13,-5.88042957785958e-14,137.88254593176953,-4.439872665066035e-13,9.842519685039163,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.7225074946715038,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1391199
49,20,19,2.5900472545107264e-20,-8.384397128232282e-35,-8.368674891290034e-35,-19.72030839895114,6.383768280084892e-14,6.371807448012579e-14,W 310x21,Beam,AÇO ASTM - A572 GR50,19.72030839895114,0.5722587708832617,0.029277836333450442,0.004374940339250029,0.00011354453210977301,1385392
50,21,22,39.37007874016149,-1.267735871742594e-13,-8.368674891290034e-35,59.090387139112636,-1.8993662755801731e-13,6.371807448012579e-14,W 310x21,Beam,AÇO ASTM - A572 GR50,19.72030839895114,0.5784853085203366,0.029277836333450442,0.004374940339250029,0.00011354453210977301,1385679
51,23,22,78.79215879265692,-2.5371462112823835e-13,-1.0658141036401503e-14,59.09038713911263,-1.9027264537836518e-13,5.30599334437243e-14,W 310x21,Beam,AÇO ASTM - A572 GR50,19.701771653544295,0.6179464441049775,0.029277836333450442,0.004374940339250029,0.00011354453210977301,1391177
52,24,25,118.16223753281842,-3.8048820830249774e-13,-1.0658141036401503e-14,137.88254593176956,-4.436512486862557e-13,5.3059933443724284e-14,W 310x21,Beam,AÇO ASTM - A572 GR50,19.72030839895114,0.5784853085203366,0.029277836333450442,0.004374940339250029,0.00011354453210977301,1391185
53,26,19,-19.72030839895114,6.350166498050103e-14,-9.84251968503877,-19.72030839895114,6.3501664980501e-14,4.511946372076636e-13,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.7225074946714621,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1384711
54,26,20,-19.685039370079746,6.33867935871265e-14,-9.84251968503877,9.947598300641403e-13,1.1368683549654999e-13,4.476419235288631e-13,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.548400673058847,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1384604
55,27,21,59.05511811024123,-1.9016038076138588e-13,-9.84251968503877,39.370078740160494,-1.308675167770299e-14,4.476419235288631e-13,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588512,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1385676
56,27,22,59.09038713911263,-1.9027264537836518e-13,-9.84251968503877,59.09038713911263,-1.902726453783652e-13,4.511946372076636e-13,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.722507494671476,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1385677
57,27,23,59.10711942257718,-1.9032782754111186e-13,-9.84251968503878,78.79215879265792,-1.4002778563168836e-13,4.369837824924616e-13,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588517,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1391176
58,28,24,137.84727690289816,-4.438750018896242e-13,-9.84251968503878,118.16223753281743,-2.668013728059413e-13,4.369837824924616e-13,W 250x17.9,Column,AÇO ASTM - A572 GR50,22.008543085629572,0.5484006730588199,0.024864633062599457,0.0026543930924845913,0.00010543420838764637,1391183
59,28,25,137.88254593176956,-4.4398726650660353e-13,-9.84251968503878,137.88254593176956,-4.439872665066036e-13,4.405364961712621e-13,HP 200x53,Column,AÇO ASTM - A572 GR50,9.842519685039221,0.7225074946715038,0.0733022299377932,0.005735157489218126,0.0019464776933103944,1391184
