ID,Start Node,End Node,Start X,Start Y,Start Z,End X,End Y,End Z,Section,Type,Material,BIM ID
0,0,1,9.968136051619371e-13,1.1368683772161602e-13,9.842519685039221,19.685039370079743,5.008272061797085e-14,9.842519685039221,W 310x21,Beam,AÇO ASTM - A572 GR50,1372973
1,2,0,-6.645905268213429e-37,-1.7179723723779495e-49,6.475128476034473e-20,-1.0102091702383871e-16,-2.61140161728331e-29,9.842519685039221,HP 200x53,Column,AÇO ASTM - A572 GR50,1373235
2,2,1,2.590051373626829e-20,7.766405787079058e-31,1.2950257284652704e-20,19.68503937008074,5.030004190942349e-14,9.842519685039218,W 250x17.9,Column,AÇO ASTM - A572 GR50,1383927
3,3,1,19.68503937007975,5.0034257515323866e-14,0.0,19.68503937007975,5.0034257515323866e-14,9.842519685039221,HP 200x53,Column,AÇO ASTM - A572 GR50,1373332
4,2,3,1.653314175202453e-14,1.137577690247184e-13,5.3290705182007624e-15,19.685039370079632,5.003425751532427e-14,-5.827504658544723e-14,W 250x17.9,Beam,AÇO ASTM - A572 GR50,1384255
