ID,Start Node,End Node,Start X,Start Y,Start Z,End X,End Y,End Z,Section,Type,Material,Length,Volume,Area,Inertia X,Inertia Y,Density,Young Modulus,Poisson ratio,Mass,BIM ID
11,9,4,12.000000000001217,-3.864058937071425e-14,2.999999999999801,12.000000000001226,-3.864058937071429e-14,5.999999999999756,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.02045913388818245,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.5847008079494,1388668
12,10,4,18.01075000000153,-2.3219316080949493e-14,2.999999999999784,12.000000000001226,-3.967221371980095e-15,5.999999999999897,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.717820745041083,0.015551229830863874,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,122.06233182859272,1388676
13,10,5,18.010750000001526,-2.3219316080949465e-14,2.9999999999999405,18.01075000000153,-2.321931608094948e-14,5.999999999999899,HP 200x53,Column,AÇO ASTM - A572 GR50,2.9999999999999587,0.02045913387502426,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470070467013,1388673
14,6,7,-6.010750000000308,5.4131093716432945e-14,2.9999999999998184,0.0,3.467336799873419e-14,2.999999999999799,W 310x21,Beam,AÇO ASTM - A572 GR50,6.010750000000308,0.016347557815847475,0.0027199999999999998,3.776e-05,9.800000000000001e-07,7849.04687,199959000000.0,0.3,128.31274750662166,1386848
15,7,8,-3.302744744360099e-13,3.465174813755062e-14,2.999999999999955,6.000000000000306,1.5265213244357517e-14,2.999999999999955,W 310x21,Beam,AÇO ASTM - A572 GR50,6.000000000000637,0.016390950402928945,0.0027199999999999998,3.776e-05,9.800000000000001e-07,7849.04687,199959000000.0,0.3,128.65333795643468,1372973
16,9,8,12.000000000001224,-3.864058937071427e-14,2.999999999999955,6.000000000000917,1.5265213244355555e-14,2.999999999999955,W 310x21,Beam,AÇO ASTM - A572 GR50,6.000000000000306,0.01637938306173543,0.0027199999999999998,3.776e-05,9.800000000000001e-07,7849.04687,199959000000.0,0.3,128.5625453532455,1385672
17,10,9,18.01075000000153,-2.321931608094948e-14,2.9999999999997837,12.000000000001226,-3.8640589370714266e-14,2.9999999999997815,W 310x21,Beam,AÇO ASTM - A572 GR50,6.010750000000304,0.016347557815847548,0.0027199999999999998,3.776e-05,9.800000000000001e-07,7849.04687,199959000000.0,0.3,128.31274750662223,1388669
18,11,6,-6.010750000000304,1.93553074860567e-14,2.000784236315032e-14,-6.010750000000304,1.9355307486056692e-14,2.999999999999975,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.020459133888182053,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470080794626,1386370
19,11,7,-6.010750000000308,1.945772571769875e-14,1.852321354410514e-14,-3.302744744360098e-13,3.467336799873526e-14,2.999999999999799,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.717820745040642,0.015551229830864582,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,122.06233182859827,1388261
20,12,7,-2.0256719257514535e-37,-5.23637979100799e-50,1.9736191594953076e-20,-3.0791175508866043e-17,-7.95955212947953e-30,2.999999999999955,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.020459133888182112,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470080794675,1373235
21,12,8,7.894476586814576e-21,2.367200483901697e-31,3.947238420362145e-21,6.00000000000061,1.533145277399228e-14,2.999999999999954,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.708203932499894,0.015528977729956945,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,121.88767404561827,1383927
